l,Dl_obs,Dl_LCDM,Dl_RDM_DES,Dl_RDM_Planck
1091.0,1187.59021,0.03858933086701203,0.03916159586618958,0.03916159586618958
1092.0,1251.496,0.03716515650238601,0.03771626985485285,0.03771626985485285
1093.0,1282.96499,0.03579105701204956,0.03632176370771057,0.03632176370771057
1094.0,1145.09457,0.03446536830081106,0.03497638852152592,0.03497638852152592
1095.0,1252.19603,0.033186477956920216,0.033678507848906525,0.033678507848906525
1096.0,1099.59128,0.03195282377729663,0.032426536201422544,0.032426536201422544
1097.0,1203.24746,0.030762892330324053,0.031218937590855922,0.031218937590855922
1098.0,1262.17468,0.029615217555403542,0.03005422410776211,0.03005422410776211
1099.0,1118.36169,0.028508379398472148,0.028930954536538774,0.028930954536538774
1100.0,1289.74023,0.027441002482705677,0.027847733006208134,0.027847733006208134
1101.0,1274.20578,0.02641175481363586,0.0268032076761317,0.0268032076761317
1102.0,1165.14373,0.025419346517925857,0.025796069455889713,0.025796069455889713
1103.0,1283.46486,0.02446252861505886,0.02482505075856902,0.02482505075856902
1104.0,1222.33074,0.02354009182120776,0.02388892428671599,0.02388892428671599
1105.0,1223.05357,0.02265086538456589,0.022986501850223745,0.022986501850223745
1106.0,1076.28634,0.021793715951430023,0.02211663321543413,0.02211663321543413
1107.0,1264.10531,0.02096754646234019,0.021278204984748427,0.021278204984748427
1108.0,1200.04954,0.020171295077591887,0.020470139506052056,0.020470139506052056
1109.0,1181.36066,0.019403934131448097,0.019691393811270486,0.019691393811270486
1110.0,1299.10067,0.018664469114391114,0.01894095858338638,0.01894095858338638
1111.0,1192.3846,0.017951937682764766,0.018217857151258805,0.018217857151258805
1112.0,1209.50608,0.017265408695170185,0.01752114451159785,0.01752114451159785
1113.0,1287.96038,0.01660398127498927,0.016849906377459624,0.016849906377459624
1114.0,1163.7161,0.015966783898421405,0.016203258252637583,0.016203258252637583
1115.0,1121.25923,0.015352973507430505,0.015580344531338455,0.015580344531338455
1116.0,1286.09705,0.014761734647010697,0.014980337622541898,0.014980337622541898
1117.0,1295.99057,0.014192278626189627,0.014402437098454252,0.014402437098454252
1118.0,1271.62009,0.0136438427021999,0.013845868866478235,0.013845868866478235
1119.0,1227.47772,0.013115689287259818,0.013309884364131308,0.013309884364131308
1120.0,1216.87838,0.012607105177415066,0.012793759776356118,0.012793759776356118
1121.0,1217.61631,0.01211740080290429,0.01229679527467784,0.01229679527467784
1122.0,1303.83473,0.011645909499521273,0.011818314277673138,0.011818314277673138
1123.0,1259.06662,0.011191986800457441,0.011357662732226754,0.011357662732226754
1124.0,1194.0636,0.010755009748118494,0.010914208415061844,0.010914208415061844
1125.0,1242.67771,0.010334376225418853,0.010487340254040257,0.010487340254040257
1126.0,1242.99961,0.009929504306068171,0.010076467668739738,0.010076467668739738
1127.0,1320.68994,0.0095398316233737,0.009681019929824598,0.009681019929824598
1128.0,1282.57667,0.009164814757092021,0.009300445536736396,0.009300445536736396
1129.0,1223.4878,0.008803928637873782,0.008934211613241348,0.008934211613241348
1130.0,1228.80676,0.008456665968853904,0.008581803320380211,0.008581803320380211
1131.0,1213.82986,0.008122536663949796,0.008242723286376607,0.008242723286376607
1132.0,1218.70537,0.007801067302438953,0.00791649105306865,0.00791649105306865
1133.0,1240.3151,0.007491800599396506,0.007602642538438201,0.007602642538438201
1134.0,1182.66943,0.0071942948915824515,0.0073007295148212565,0.0073007295148212565
1135.0,1159.45802,0.006908123638377049,0.0070103191023919275,0.0070103191023919275
1136.0,1303.41311,0.006632874937371514,0.006730993277521231,0.006730993277521231
1137.0,1216.28743,0.006368151054229939,0.006462348395620829,0.006462348395620829
1138.0,1202.03647,0.0061135679664467354,0.006203994728090399,0.006203994728090399
1139.0,1125.0808,0.005868754920632189,0.005955556012995636,0.005955556012995636
1140.0,1249.89891,0.0056333540029669255,0.00571666901911236,0.00571666901911236
1141.0,1178.92901,0.0054070197224744074,0.0054869831229804955,0.0054869831229804955
1142.0,1244.37574,0.005189418606768053,0.0052661598986194075,0.0052661598986194075
1143.0,1280.86532,0.004980228809937868,0.005053872719564438,0.005053872719564438
1144.0,1105.3781,0.0047791397322487755,0.004849806372891867,0.004849806372891867
1145.0,1301.94001,0.004585851651330692,0.004653656684907589,0.004653656684907589
1146.0,1272.40612,0.004400075364547473,0.004465130158181896,0.004465130158181896
1147.0,1230.97086,0.004221531842239621,0.0042839436196206735,0.0042839436196206735
1148.0,1325.28147,0.004049951891542175,0.00410982387926997,0.00410982387926997
1149.0,1128.73747,0.003885075830486928,0.003942507399558693,0.003942507399558693
1150.0,1132.87077,0.0037266531721044387,0.0037817399746906434,0.0037817399746906434
1151.0,1238.09155,0.003574442318248486,0.003627276419904357,0.003627276419904357
1152.0,1181.14325,0.003428210262872037,0.0034788802703257797,0.0034788802703257797
1153.0,1240.905,0.0032877323044904726,0.0033363234891455235,0.0033363234891455235
1154.0,1141.33594,0.0031527917675741686,0.0031993861848589648,0.0031993861848589648
1155.0,1306.72469,0.00302317973261879,0.003067856337313739,0.003067856337313739
1156.0,1251.96197,0.0028986947746479264,0.0029415295323155983,0.0029415295323155983
1157.0,1266.89485,0.0027791427099086224,0.0028202087045495826,0.0028202087045495826
1158.0,1208.30748,0.0026643363505263924,0.0027037038885795997,0.0027037038885795997
1159.0,1184.0515,0.00255409526689208,0.002591831977695355,0.002591831977695355
1160.0,1139.5044,0.0024482455575586194,0.00248441649038137,0.00248441649038137
1161.0,1259.87447,0.00234661962643136,0.002381287344188495,0.002381287344188495
1162.0,1218.51783,0.0022490559670410304,0.0022822806367938458,0.0022822806367938458
1163.0,1124.0155,0.00215539895369395,0.002187238434040676,0.002187238434040676
1164.0,1195.09067,0.0020654986392990475,0.002096008564754761,0.002096008564754761
1165.0,1138.13313,0.00197921055967674,0.0020084444221394123,0.0020084444221394123
1166.0,1171.36614,0.0018963955441594499,0.00192440477155605,0.00192440477155605
1167.0,1165.27307,0.0018169195322986925,0.001843753564502505,0.001843753564502505
1168.0,1174.92405,0.0017406533964983144,0.0017663597586059176,0.0017663597586059176
1169.0,1109.55263,0.0016674727703983672,0.0016920971434520936,0.0016920971434520936
1170.0,1143.75263,0.0015972578828384913,0.0016208441720776295,0.0016208441720776295
1171.0,1121.01964,0.0015298933972344476,0.001552483797955958,0.001552483797955958
1172.0,1088.25738,0.0014652682562056514,0.0014869033173127305,0.0014869033173127305
1173.0,1172.60082,0.00140327553129599,0.001423994216610472,0.001423994216610472
1174.0,1239.84229,0.0013438122776344087,0.0013636520250466808,0.0013636520250466808
1175.0,1125.24148,0.0012867793933858665,0.0013057761719137504,0.0013057761719137504
1176.0,1095.6122,0.0012320814838473163,0.0012502698486731882,0.0012502698486731882
1177.0,1113.97268,0.0011796267300472776,0.001197039875600584,0.001197039875600584
1178.0,1136.94076,0.0011293267617114777,0.001145996572861747,0.001145996572861747
1179.0,1199.2128,0.0010810965344607401,0.0010970536358841897,0.0010970536358841897
1180.0,1154.44254,0.001034854211111031,0.0010501280148919232,0.0010501280148919232
1181.0,1109.80488,0.000990521046949137,0.0010051397984751473,0.0010051397984751473
1182.0,1221.08689,0.0009480212788609535,0.0009620121010699698,0.0009620121010699698
1183.0,1089.9737,0.000907282018192818,0.0009206709542268092,0.0009206709542268092
1184.0,1141.34835,0.0008682331472296115,0.0008810452015494621,0.0008810452015494621
1185.0,1092.81946,0.0008308072191767006,0.0008430663971902189,0.0008430663971902189
1186.0,1120.24657,0.0007949393615358599,0.0008066687077895294,0.0008066687077895294
1187.0,1144.00192,0.0007605671827685505,0.0007717888177519977,0.0007717888177519977
1188.0,1166.43246,0.0007276306821428526,0.0007383658377534563,0.0007383658377534563
1189.0,1055.20332,0.0006960721626633856,0.0007063412163769503,0.0007063412163769503
1190.0,1109.35869,0.0006658361469863815,0.0006756586547783323,0.0006756586547783323
1191.0,1163.36048,0.0006368692962249226,0.0006462640242850658,0.0006462640242850658
1192.0,1024.26976,0.0006091203315520909,0.0006181052868346014,0.0006181052868346014
1193.0,1108.4168,0.0005825399585124278,0.0005911324181613905,0.0005911324181613905
1194.0,1037.62442,0.0005570807939547501,0.0005652973336442817,0.0005652973336442817
1195.0,1116.18654,0.000532697295501867,0.0005405538167285858,0.0005405538167285858
1196.0,1094.72433,0.0005093456934752485,0.0005168574498396355,0.0005168574498396355
1197.0,1076.01924,0.0004869839251950971,0.0004941655477071024,0.0004941655477071024
1198.0,1074.30196,0.0004655715715786141,0.000472437093021716,0.000472437093021716
1199.0,996.357041,0.00044506979596156123,0.0004516326743483612,0.0004516326743483612
1200.0,1002.42098,0.00042544128507043626,0.00043171442622179346,0.00043171442622179346
1201.0,997.710826,0.0004066501920747446,0.0004126459713533984,0.0004126459713533984
1202.0,956.706946,0.0003886620816509811,0.0003943923648795918,0.0003943923648795918
1203.0,953.154278,0.00037144387699198153,0.0003769200405845294,0.0003769200405845294
1204.0,1079.00281,0.0003549638086973046,0.0003601967590318277,0.0003601967590318277
1205.0,992.44258,0.0003391913654822682,0.0003441915575419888,0.0003441915575419888
1206.0,1008.33225,0.0003240972466451425,0.0003288747019541313,0.0003288747019541313
1207.0,992.857441,0.0003096533162338661,0.00031421764011251734,0.00031421764011251734
1208.0,954.276019,0.0002958325588554384,0.00030019295702018284,0.00030019295702018284
1209.0,948.965964,0.0002826090370728844,0.0002867743316037457,0.0002867743316037457
1210.0,1046.02109,0.0002699578503363986,0.0002739364950352015,0.0002739364950352015
1211.0,911.729332,0.00025785509539692195,0.0002616551905581913,0.0002616551905581913
1212.0,1041.99296,0.0002462778281520041,0.00024990713476784565,0.00024990713476784565
1213.0,978.822959,0.00023520402687538463,0.00023866998029491355,0.00023866998029491355
1214.0,883.877755,0.00022461255678322514,0.00022792227984640986,0.00022792227984640986
1215.0,1026.37245,0.0002144831358914149,0.00021764345155652194,0.00021764345155652194
1216.0,1037.16016,0.00020479630211980043,0.00020781374560297018,0.00020781374560297018
1217.0,976.691163,0.00019553338160058638,0.00019841421204543219,0.00019841421204543219
1218.0,942.704954,0.00018667645814950711,0.0001894266698440135,0.0001894266698440135
1219.0,1107.50644,0.0001782083438596858,0.0001808336770170851,0.0001808336770170851
1220.0,914.740091,0.0001701125507793777,0.00017261850189910594,0.00017261850189910594
1221.0,930.047371,0.00016237326363603252,0.00016476509546030702,0.00016476509546030702
1222.0,930.30698,0.00015497531357032017,0.0001572580646513392,0.0001572580646513392
1223.0,950.595962,0.00014790415284492942,0.00015008264673717093,0.00015008264673717093
1224.0,955.085603,0.00014114583049409395,0.0001432246845856833,0.0001432246845856833
1225.0,946.286151,0.00013468696888089383,0.0001366706028775207,0.0001366706028775207
1226.0,931.963741,0.00012851474113046034,0.00013040738520484944,0.00013040738520484944
1227.0,935.65131,0.0001226168494082468,0.0001244225520277298,0.0001244225520277298
1228.0,886.212277,0.00011698150401353606,0.00011870413945782655,0.00011870413945782655
1229.0,828.606177,0.0001115974032593377,0.00011324067884018336,0.00011324067884018336
1230.0,966.899,0.00010645371411077421,0.00010802117710474427,0.00010802117710474427
1231.0,872.721582,0.00010154005355498101,0.00010303509786024644,0.00010303509786024644
1232.0,908.214688,9.684647067642674e-05,9.827234320400205e-05,9.827234320400205e-05
1233.0,885.707066,9.236342941244936e-05,9.372323622199059e-05,9.372323622199059e-05
1234.0,900.751363,8.808179196461501e-05,8.937850415450506e-05,8.937850415450506e-05
1235.0,891.009474,8.39928028423476e-05,8.522926220345064e-05,8.522926220345064e-05
1236.0,880.157728,8.008807351604752e-05,8.126699795817469e-05,8.126699795817469e-05
1237.0,894.942076,7.635956765769672e-05,7.748355641749888e-05,7.748355641749888e-05
1238.0,849.857126,7.279958694768018e-05,7.3871125586367e-05,7.3871125586367e-05
1239.0,876.010916,6.940075742727892e-05,7.042222262625807e-05,7.042222262625807e-05
1240.0,963.325503,6.615601637698223e-05,6.712968053921773e-05,6.712968053921773e-05
1241.0,889.492457,6.305859970144697e-05,6.398663536605055e-05,6.398663536605055e-05
1242.0,919.197329,6.0102029802580435e-05,6.0986513879874636e-05,6.0986513879874636e-05
1243.0,903.613366,5.728010392285965e-05,5.812302175688553e-05,5.812302175688553e-05
1244.0,821.55799,5.458688294161518e-05,5.53901322068009e-05,5.53901322068009e-05
1245.0,864.862184,5.201668060759837e-05,5.278207504605719e-05,5.278207504605719e-05
1246.0,861.917818,4.956405319172785e-05,5.0293326197414675e-05,5.0293326197414675e-05
1247.0,819.85319,4.722378954447081e-05,4.7918597600195726e-05,4.7918597600195726e-05
1248.0,893.349009,4.499090154284961e-05,4.565282751592372e-05,4.565282751592372e-05
1249.0,919.368227,4.28606149125892e-05,4.34911712146632e-05,4.34911712146632e-05
1250.0,850.319182,4.082836041142696e-05,4.142899202787506e-05,4.142899202787506e-05
1251.0,821.101977,3.888976536009321e-05,3.946185275409479e-05,3.946185275409479e-05
1252.0,785.123694,3.7040645507945054e-05,3.758550740422328e-05,3.758550740422328e-05
1253.0,776.259911,3.5276997220696094e-05,3.5795893273686064e-05,3.5795893273686064e-05
1254.0,899.547138,3.359498997812408e-05,3.408912332916334e-05,3.408912332916334e-05
1255.0,779.088988,3.1990959170070135e-05,3.2461478898030904e-05,3.2461478898030904e-05
1256.0,792.331307,3.0461399179455863e-05,3.090940264907091e-05,3.090940264907091e-05
1257.0,815.735275,2.9002956741447474e-05,2.9429491853420364e-05,2.9429491853420364e-05
1258.0,765.967117,2.7612424568281214e-05,2.8018491915115905e-05,2.8018491915115905e-05
1259.0,859.896987,2.6286735229642578e-05,2.667329016097751e-05,2.667329016097751e-05
1260.0,789.892814,2.5022955278850122e-05,2.539090987993711e-05,2.539090987993711e-05
1261.0,797.396027,2.381827961544914e-05,2.4168504602278185e-05,2.4168504602278185e-05
1262.0,813.53337,2.2670026075157243e-05,2.300335260959382e-05,2.300335260959382e-05
1263.0,785.8798,2.1575630238429728e-05,2.1892851666601747e-05,2.1892851666601747e-05
1264.0,761.232052,2.0532640449232123e-05,2.0834513966278816e-05,2.0834513966278816e-05
1265.0,786.30741,1.9538713035911268e-05,1.982596128008612e-05,1.982596128008612e-05
1266.0,713.997988,1.8591607726350193e-05,1.8864920305354047e-05,1.8864920305354047e-05
1267.0,722.98415,1.7689183249880398e-05,1.7949218202189285e-05,1.7949218202189285e-05
1268.0,800.562395,1.6829393118698894e-05,1.7076778312543654e-05,1.7076778312543654e-05
1269.0,821.941426,1.6010281581802648e-05,1.6245616054353663e-05,1.6245616054353663e-05
1270.0,784.700945,1.5229979744712884e-05,1.5453834983923657e-05,1.5453834983923657e-05
1271.0,778.431401,1.448670184850699e-05,1.469962301997412e-05,1.469962301997412e-05
1272.0,788.386,1.3778741701917712e-05,1.39812488230223e-05,1.39812488230223e-05
1273.0,769.218078,1.3104469260489211e-05,1.3297058323995727e-05,1.3297058323995727e-05
1274.0,737.588356,1.2462327347003493e-05,1.2645471396206251e-05,1.2645471396206251e-05
1275.0,742.005455,1.1850828507606987e-05,1.2024978665031951e-05,1.2024978665031951e-05
1276.0,785.59723,1.1268551998273372e-05,1.1434138449863406e-05,1.1434138449863406e-05
1277.0,801.870356,1.071414089644162e-05,1.0871573833076923e-05,1.0871573833076923e-05
1278.0,749.409034,1.018629933286069e-05,1.0335969850992476e-05,1.0335969850992476e-05
1279.0,711.689742,9.68378983885946e-06,9.826070801964115e-06,9.826070801964115e-06
1280.0,735.654071,9.205430804441209e-06,9.340677666933999e-06,9.340677666933999e-06
1281.0,743.753176,8.750094042775453e-06,8.878645637957328e-06,8.878645637957328e-06
1282.0,728.776309,8.316702456828407e-06,8.438881750376245e-06,8.438881750376245e-06
1283.0,754.164394,7.904227804034385e-06,8.02034261448446e-06,8.02034261448446e-06
